0.0525	0.0275	0	
0	0	0	0
1000	0	-1333.48	0
2000	0	-2972.06	0
3000	0	-1811.22	0
4000	0	-112.004	0
5000	0	-884.786	0
6000	0	-2754.42	0
7000	0	-2129.82	0
8000	0	-279.201	0
9000	0	-581.586	0
10000	0	-2640.7	0
11000	0	-2580.8	0
12000	0	-573.612	0
13000	0	-172.39	0
14000	0	-2151.53	0
15000	0	-2766.91	0
16000	0	-1009.76	0
17000	0	-113.357	0
18000	0	-1821.69	0
19000	0	-2873.33	0
20000	0	-1310.13	0
21000	0	71.2208	0
22000	0	-1350.88	0
23000	0	-2996.07	0
24000	0	-1930.54	0
25000	0	-128.224	0
26000	0	-870.828	0
27000	0	-2688.8	0
28000	0	-2139.68	0
29000	0	-263.532	0
30000	0	-568.524	0
31000	0	-2619.14	0
32000	0	-2617.29	0
33000	0	-599.296	0
34000	0	-155.437	0
35000	0	-2126.68	0
36000	0	-2777.44	0
37000	0	-1047.3	0
38000	0	-88.9182	0
39000	0	-1798.37	0
40000	0	-2861.33	0
41000	0	-1370.52	0
42000	0	77.4678	0
43000	0	-1346.49	0
44000	0	-2948.47	0
45000	0	-1963.2	0
46000	0	-91.8337	0
47000	0	-885.861	0
48000	0	-2679.6	0
49000	0	-2246.53	0
50000	0	-262.398	0
51000	0	-559.074	0
52000	0	-2499.69	0
53000	0	-2621.55	0
54000	0	-560.584	0
55000	0	-209.169	0
56000	0	-2113.99	0
57000	0	-2885.58	0
58000	0	-1044.11	0
59000	0	-89.8119	0
60000	0	-1672.16	0
61000	0	-2882.18	0
62000	0	-1379.26	0
63000	0	-17.8925	0
64000	0	-1316.31	0
65000	0	-2979.92	0
66000	0	-1905.52	0
67000	0	-78.2721	0
68000	0	-788.744	0
69000	0	-2720.46	0
70000	0	-2304.26	0
71000	0	-375.947	0
72000	0	-529.266	0
73000	0	-2468.91	0
74000	0	-2548.08	0
75000	0	-545.97	0
76000	0	-158.981	0
77000	0	-2138.55	0
78000	0	-2946.01	0
79000	0	-1132.84	0
80000	0	-82.9516	0
81000	0	-1618.17	0
82000	0	-2846.05	0
83000	0	-1389.69	0
84000	0	-27.2868	0
85000	0	-1296.35	0
86000	0	-2997.44	0
87000	0	-1924.53	0
88000	0	-93.1664	0
89000	0	-726.608	0
90000	0	-2711.74	0
91000	0	-2303.33	0
92000	0	-426.33	0
93000	0	-491.621	0
94000	0	-2493.52	0
95000	0	-2555.58	0
96000	0	-618.452	0
97000	0	-105.613	0
98000	0	-2124.6	0
99000	0	-2880.79	0
100000	0	-1168.35	0
101000	0	-29.071	0
102000	0	-1662.41	0
103000	0	-2866.07	0
104000	0	-1517.7	0
105000	0	5.24069	0
106000	0	-1262.17	0
107000	0	-2869.98	0
108000	0	-1939.44	0
109000	0	-55.5307	0
110000	0	-791.086	0
111000	0	-2723.44	0
112000	0	-2415.57	0
113000	0	-398.673	0
114000	0	-457.533	0
115000	0	-2375.56	0
116000	0	-2593.06	0
117000	0	-645.074	0
118000	0	-187.785	0
119000	0	-2111.66	0
120000	0	-2914.32	0
121000	0	-1112.28	0
122000	0	25.3672	0
123000	0	-1571.03	0
124000	0	-2908.16	0
125000	0	-1596.22	0
126000	0	-77.0837	0
127000	0	-1242.81	0
128000	0	-2844.04	0
129000	0	-1908.44	0
130000	0	-25.0808	0
131000	0	-749.818	0
132000	0	-2727.4	0
133000	0	-2483.77	0
134000	0	-438.95	0
135000	0	-450.227	0
136000	0	-2323.79	0
137000	0	-2612.33	0
138000	0	-651.695	0
139000	0	-204.956	0
140000	0	-2067.81	0
141000	0	-2947.3	0
142000	0	-1098.46	0
143000	0	19.0477	0
144000	0	-1497.78	0
145000	0	-2945.48	0
146000	0	-1599.17	0
147000	0	-126.448	0
148000	0	-1179.76	0
149000	0	-2885.89	0
150000	0	-1912.38	0
151000	0	-95.0604	0
152000	0	-678.942	0
153000	0	-2733.15	0
154000	0	-2431.02	0
155000	0	-475.364	0
156000	0	-380.433	0
157000	0	-2372.17	0
158000	0	-2633.76	0
159000	0	-758.633	0
160000	0	-149.007	0
161000	0	-2038.61	0
162000	0	-2859.47	0
163000	0	-1134.78	0
164000	0	48.2336	0
165000	0	-1552.12	0
166000	0	-2961.21	0
167000	0	-1674.13	0
168000	0	-64.5125	0
169000	0	-1121.28	0
170000	0	-2818.86	0
171000	0	-1985.48	0
172000	0	-152.764	0
173000	0	-737.301	0
174000	0	-2722.41	0
175000	0	-2428.62	0
176000	0	-404.511	0
177000	0	-290.938	0
178000	0	-2320.9	0
179000	0	-2697.84	0
